2.798179868	26.771
3.798179868	26.706
4.798179868	26.299
4.974271127	25.914
5.099209864	25.326
5.196119877	24.697
5.275301123	24.063
5.342247913	23.386
5.40023986	22.498
5.451392382	21.799
5.497149873	21.159
5.798179868	15.785
5.974271127	12.504
6.099209864	10.154
6.196119877	8.173
6.275301123	6.673
6.342247913	5.277
6.40023986	4.134
6.451392382	3.058
6.497149873	2.151
6.538542558	1.319
6.576331119	0.527
6.611093225	-0.136
6.643277908	-0.857
