55.96359737	26.771
75.96359737	26.706
95.96359737	26.299
99.48542255	25.914
101.9841973	25.326
103.9223975	24.697
105.5060225	24.063
106.8449583	23.386
108.0047972	22.498
109.0278476	21.799
109.9429975	21.159
115.9635974	15.785
119.4854225	12.504
121.9841973	10.154
123.9223975	8.173
125.5060225	6.673
126.8449583	5.277
128.0047972	4.134
129.0278476	3.058
129.9429975	2.151
130.7708512	1.319
131.5266224	0.527
132.2218645	-0.136
132.8655582	-0.857
